course_id,total_comments,average_completion_rate,negative,positive,neutral,num_users
C_2135546,0.0,0.6282051282051282,0.0,0.0,0.0,34
C_2141537,0.0,,0.0,0.0,0.0,11
C_2141841,0.0,0.5277521761392728,0.0,0.0,0.0,128
C_2141842,14.0,0.7923316027439535,0.0,2.0,12.0,1120
C_2141844,0.0,0.8544290362784313,0.0,0.0,0.0,281
C_2141845,1.0,0.9088696163097544,0.0,0.0,1.0,122
C_2141847,4.0,0.5219485109381742,0.0,2.0,2.0,1017
C_2141848,2.0,0.9318696866661323,2.0,0.0,0.0,115
C_2141850,2.0,0.6024169539610715,0.0,0.0,2.0,227
C_2141852,9.0,,2.0,0.0,7.0,367
C_2141859,2.0,0.9197132616487456,1.0,1.0,0.0,192
C_2141861,0.0,,0.0,0.0,0.0,20
C_2141863,0.0,0.5037121025671342,0.0,0.0,0.0,103
C_2141864,101.0,0.550303261360044,0.0,41.0,60.0,546
C_2141865,0.0,0.7117117117117117,0.0,0.0,0.0,62
C_2141872,0.0,0.5484867330016584,0.0,0.0,0.0,106
C_2141873,0.0,,0.0,0.0,0.0,10
C_2141876,0.0,0.25,0.0,0.0,0.0,101
C_2141877,0.0,0.4666666666666667,0.0,0.0,0.0,13
C_2151142,90.0,0.7858086290657755,1.0,9.0,80.0,430
C_2151882,0.0,,0.0,0.0,0.0,12
C_2151889,0.0,,0.0,0.0,0.0,17
C_2151895,0.0,,0.0,0.0,0.0,6
C_2151897,0.0,,0.0,0.0,0.0,15
C_2171820,0.0,0.5345528455284553,0.0,0.0,0.0,984
C_2172675,0.0,,0.0,0.0,0.0,12
C_2172731,0.0,,0.0,0.0,0.0,15
C_2179752,21.0,,0.0,12.0,9.0,526
C_2179785,0.0,,0.0,0.0,0.0,16
C_2179942,0.0,,0.0,0.0,0.0,11
C_2180023,0.0,,0.0,0.0,0.0,11
C_2180075,0.0,,0.0,0.0,0.0,24
C_2180235,0.0,,0.0,0.0,0.0,16
C_2180244,0.0,,0.0,0.0,0.0,11
C_2185788,0.0,,0.0,0.0,0.0,10
C_2189334,0.0,,0.0,0.0,0.0,14
C_2189518,0.0,,0.0,0.0,0.0,10
C_2189666,2.0,0.6755622974493342,0.0,0.0,2.0,2836
C_2195990,0.0,,0.0,0.0,0.0,11
C_2196043,0.0,,0.0,0.0,0.0,12
C_2197640,0.0,,0.0,0.0,0.0,12
C_2197653,0.0,,0.0,0.0,0.0,12
C_2197691,0.0,,0.0,0.0,0.0,11
C_2197705,0.0,,0.0,0.0,0.0,10
C_2199186,0.0,,0.0,0.0,0.0,10
C_2199199,0.0,,0.0,0.0,0.0,11
C_2199303,0.0,,0.0,0.0,0.0,10
C_2199351,0.0,,0.0,0.0,0.0,10
C_2199373,0.0,,0.0,0.0,0.0,10
C_2199441,0.0,0.7344837261503928,0.0,0.0,0.0,104
C_2199442,0.0,,0.0,0.0,0.0,45
C_2199443,0.0,,0.0,0.0,0.0,24
C_2199444,0.0,,0.0,0.0,0.0,41
C_2199445,0.0,,0.0,0.0,0.0,73
C_2199449,1.0,0.7379282958205676,1.0,0.0,0.0,1887
C_2199450,0.0,0.5115248226950354,0.0,0.0,0.0,4626
C_2199451,2.0,0.7646819303546075,0.0,1.0,1.0,1136
C_2199453,0.0,,0.0,0.0,0.0,126
C_2199455,0.0,0.6323762230061591,0.0,0.0,0.0,96
C_2199458,0.0,,0.0,0.0,0.0,10
C_2199460,0.0,0.0,0.0,0.0,0.0,96
C_2203212,0.0,0.7738485238485238,0.0,0.0,0.0,1012
C_2203228,3.0,0.6742094549381193,0.0,3.0,0.0,1310
C_2203510,0.0,,0.0,0.0,0.0,12
C_2205152,0.0,,0.0,0.0,0.0,15
C_2206017,0.0,,0.0,0.0,0.0,1
C_2206055,0.0,0.7449215152034395,0.0,0.0,0.0,368
C_2210260,0.0,,0.0,0.0,0.0,19
C_2211915,1.0,0.0,1.0,0.0,0.0,51
C_2215284,0.0,,0.0,0.0,0.0,20
C_2215471,0.0,,0.0,0.0,0.0,6
C_2215477,0.0,,0.0,0.0,0.0,19
C_2215499,0.0,,0.0,0.0,0.0,10
C_2215663,0.0,,0.0,0.0,0.0,11
C_2215671,0.0,,0.0,0.0,0.0,12
C_2215747,0.0,,0.0,0.0,0.0,19
C_2217528,0.0,,0.0,0.0,0.0,39
C_2218040,0.0,,0.0,0.0,0.0,10
C_2218124,0.0,,0.0,0.0,0.0,10
C_2218127,0.0,0.4453990453990454,0.0,0.0,0.0,128
C_2218186,0.0,,0.0,0.0,0.0,11
C_2218203,0.0,,0.0,0.0,0.0,297
C_2219328,0.0,,0.0,0.0,0.0,12
C_2219435,0.0,,0.0,0.0,0.0,10
C_2219608,0.0,,0.0,0.0,0.0,20
C_2221551,0.0,0.9666666666666666,0.0,0.0,0.0,5445
C_2221554,0.0,0.7449595759618739,0.0,0.0,0.0,202
C_2221558,2725.0,0.6639102492023784,9.0,297.0,2419.0,2475
C_2221559,0.0,0.6962921720412302,0.0,0.0,0.0,143
C_2221565,0.0,,0.0,0.0,0.0,1
C_2221567,0.0,0.874967879978902,0.0,0.0,0.0,206
C_2221569,0.0,0.8331533950799863,0.0,0.0,0.0,200
C_2221573,0.0,,0.0,0.0,0.0,104
C_2221580,0.0,0.9166666666666666,0.0,0.0,0.0,13
C_2221582,0.0,0.6393549786021079,0.0,0.0,0.0,168
C_2221586,0.0,0.6666666666666666,0.0,0.0,0.0,82
C_2221589,0.0,0.6850911265294827,0.0,0.0,0.0,60
C_2221590,0.0,0.389047619047619,0.0,0.0,0.0,37
C_2221591,0.0,1.0,0.0,0.0,0.0,28
C_2221596,0.0,0.9297382277522616,0.0,0.0,0.0,74
C_2221597,0.0,0.6,0.0,0.0,0.0,46
C_2221879,0.0,,0.0,0.0,0.0,10
C_2221927,0.0,,0.0,0.0,0.0,11
C_2222185,0.0,0.7001028806584363,0.0,0.0,0.0,79
C_2223976,0.0,0.7241350350447198,0.0,0.0,0.0,614
C_2223998,0.0,0.7058823529411765,0.0,0.0,0.0,62
C_2224832,1.0,0.7817982456140351,0.0,0.0,1.0,73
C_2225789,0.0,,0.0,0.0,0.0,900
C_2226095,0.0,0.3730496453900709,0.0,0.0,0.0,1677
C_2226108,0.0,0.69,0.0,0.0,0.0,1843
C_2227020,0.0,,0.0,0.0,0.0,1041
C_2227910,0.0,,0.0,0.0,0.0,10
C_2228534,0.0,,0.0,0.0,0.0,18
C_2228949,0.0,,0.0,0.0,0.0,4
C_2228956,0.0,,0.0,0.0,0.0,7
C_2228967,0.0,,0.0,0.0,0.0,2
C_2228974,0.0,,0.0,0.0,0.0,14
C_2228984,0.0,,0.0,0.0,0.0,11
C_2228987,0.0,,0.0,0.0,0.0,10
C_2228992,0.0,,0.0,0.0,0.0,10
C_2228999,0.0,,0.0,0.0,0.0,10
C_2229010,0.0,,0.0,0.0,0.0,10
C_2229012,0.0,,0.0,0.0,0.0,11
C_2229898,0.0,0.5366666666666667,0.0,0.0,0.0,52
C_2229900,0.0,0.8297712823574892,0.0,0.0,0.0,191
C_2229902,312.0,0.7657532064429523,0.0,34.0,278.0,3367
C_2229905,0.0,0.5667199715707179,0.0,0.0,0.0,1931
C_2229906,5.0,0.4593915343915344,0.0,0.0,5.0,98
C_2229908,0.0,0.800605211878542,0.0,0.0,0.0,138
C_2229911,13.0,0.7717487959694084,1.0,4.0,8.0,5054
C_2229913,0.0,0.4580106027848212,0.0,0.0,0.0,165
C_2229915,1.0,0.5109329076720381,0.0,1.0,0.0,238
C_2229920,0.0,0.5251773878183653,0.0,0.0,0.0,723
C_2229924,1.0,0.607113578176786,0.0,1.0,0.0,235
C_2229925,0.0,,0.0,0.0,0.0,42
C_2229927,1.0,0.0,0.0,1.0,0.0,47
C_2229928,1.0,0.4463768115942029,0.0,1.0,0.0,68
C_2231365,1.0,0.8531282051282051,0.0,0.0,1.0,101
C_2231603,0.0,,0.0,0.0,0.0,13
C_2231604,0.0,,0.0,0.0,0.0,15
C_2233465,0.0,,0.0,0.0,0.0,10
C_2233592,0.0,,0.0,0.0,0.0,10
C_2233600,0.0,,0.0,0.0,0.0,10
C_2235604,3.0,0.7384462640872897,0.0,2.0,1.0,1583
C_2237037,0.0,,0.0,0.0,0.0,10
C_2240898,0.0,,0.0,0.0,0.0,2
C_2240973,0.0,,0.0,0.0,0.0,6
C_2242137,2.0,,0.0,2.0,0.0,953
C_2244915,0.0,0.7575757575757575,0.0,0.0,0.0,102
C_2244917,0.0,0.9077037301769229,0.0,0.0,0.0,122
C_2244920,3.0,0.7236992175430467,1.0,1.0,1.0,438
C_2244921,0.0,0.7416666666666667,0.0,0.0,0.0,61
C_2244926,0.0,0.5784794806049183,0.0,0.0,0.0,119
C_2244927,0.0,0.8823529411764706,0.0,0.0,0.0,21
C_2244929,0.0,0.5,0.0,0.0,0.0,8
C_2247589,1.0,0.6517006802721088,0.0,1.0,0.0,1904
C_2252926,0.0,,0.0,0.0,0.0,3
C_2255337,0.0,,0.0,0.0,0.0,1
C_2255392,37.0,0.8217517891654567,6.0,13.0,18.0,58
C_2255517,3.0,,0.0,2.0,1.0,2053
C_2255519,0.0,,0.0,0.0,0.0,6
C_2255633,0.0,,0.0,0.0,0.0,56
C_2256608,158.0,0.6109399766921961,4.0,91.0,63.0,2874
C_2266746,1.0,0.6003027327769596,0.0,1.0,0.0,3796
C_2266748,5.0,,0.0,3.0,2.0,34
C_2266751,0.0,,0.0,0.0,0.0,29
C_2266752,0.0,0.6161019500381895,0.0,0.0,0.0,59
C_2266753,90.0,0.8230131671615617,1.0,79.0,10.0,133
C_2266754,0.0,0.6628132284382284,0.0,0.0,0.0,341
C_2266755,1.0,0.8008015377473507,0.0,1.0,0.0,110
C_2266756,0.0,0.7637362637362638,0.0,0.0,0.0,58
C_2266758,0.0,,0.0,0.0,0.0,8
C_2266759,253.0,0.7658733981485225,0.0,1.0,252.0,485
C_2266760,0.0,,0.0,0.0,0.0,41
C_2266761,6.0,0.8513198390676955,0.0,0.0,6.0,68
C_2266764,0.0,0.904237071172555,0.0,0.0,0.0,2533
C_2266766,0.0,0.6958333333333333,0.0,0.0,0.0,21
C_2266767,0.0,,0.0,0.0,0.0,4
C_2266768,0.0,0.0,0.0,0.0,0.0,27
C_2266770,1.0,0.7777777777777778,0.0,1.0,0.0,70
C_2266772,0.0,,0.0,0.0,0.0,13
C_2266773,0.0,,0.0,0.0,0.0,13
C_2266775,0.0,,0.0,0.0,0.0,15
C_2266776,1.0,0.6441043083900226,1.0,0.0,0.0,82
C_2266777,0.0,,0.0,0.0,0.0,10
C_2275456,0.0,,0.0,0.0,0.0,1
C_2281461,1.0,0.5804597701149425,0.0,1.0,0.0,50
C_2281492,4.0,0.3963646685117082,0.0,3.0,1.0,2361
C_2281545,1.0,0.8004675702246036,0.0,0.0,1.0,141
C_2286754,678.0,0.9338383921751406,0.0,648.0,30.0,1024
C_2286758,0.0,0.5,0.0,0.0,0.0,27
C_2286831,0.0,0.0,0.0,0.0,0.0,21
C_2286837,0.0,0.7222222222222222,0.0,0.0,0.0,60
C_2286843,0.0,0.5764850427350429,0.0,0.0,0.0,111
C_2286849,0.0,0.4428571428571428,0.0,0.0,0.0,38
C_2286850,0.0,0.4285714285714285,0.0,0.0,0.0,26
C_2286953,0.0,0.6091036624257431,0.0,0.0,0.0,943
C_2286960,1.0,0.715590481136941,0.0,1.0,0.0,1028
C_2287003,308.0,0.7826068215895511,3.0,61.0,244.0,4490
C_2287004,24.0,0.917154657480332,0.0,16.0,8.0,131
C_2287011,12390.0,0.9423930799564736,2.0,811.0,11577.0,4398
C_2287012,0.0,,0.0,0.0,0.0,11
C_2287013,0.0,0.6917636969882195,0.0,0.0,0.0,119
C_2287014,0.0,0.8277777777777777,0.0,0.0,0.0,19
C_2287373,2.0,,0.0,2.0,0.0,18
C_2290451,0.0,0.6562499999999999,0.0,0.0,0.0,974
C_2290629,5.0,0.6604814814814816,0.0,2.0,3.0,1529
C_2290717,2.0,0.8652803942964791,0.0,2.0,0.0,193
C_2290902,0.0,0.8489079842463301,0.0,0.0,0.0,57
C_2291284,0.0,,0.0,0.0,0.0,15
C_2291322,0.0,,0.0,0.0,0.0,1
C_2291366,0.0,,0.0,0.0,0.0,1
C_2292312,0.0,,0.0,0.0,0.0,88
C_2293994,0.0,,0.0,0.0,0.0,150
C_2297216,0.0,0.4797979797979798,0.0,0.0,0.0,80
C_2297218,0.0,,0.0,0.0,0.0,14
C_2297225,0.0,0.7733333333333333,0.0,0.0,0.0,10
C_2297227,0.0,0.7119029114937042,0.0,0.0,0.0,2027
C_2297229,1.0,0.8632931142616824,1.0,0.0,0.0,1010
C_2297230,0.0,0.0,0.0,0.0,0.0,49
C_2297232,0.0,0.7606837606837606,0.0,0.0,0.0,5
C_2297233,0.0,0.8200273214866114,0.0,0.0,0.0,99
C_2297235,0.0,0.7307885217714403,0.0,0.0,0.0,44
C_2297236,0.0,0.5998111186590499,0.0,0.0,0.0,5551
C_2297240,6.0,,1.0,0.0,5.0,296
C_2297242,0.0,0.8666666666666667,0.0,0.0,0.0,37
C_2297243,1.0,1.0,0.0,1.0,0.0,2020
C_2297250,20.0,0.3337090783891624,1.0,16.0,3.0,168
C_2298126,0.0,,0.0,0.0,0.0,43
C_2301265,0.0,0.5627813493244503,0.0,0.0,0.0,1641
C_2301717,0.0,0.4872810196339608,0.0,0.0,0.0,849
C_2302130,0.0,,0.0,0.0,0.0,30
C_2302877,0.0,0.6617647058823529,0.0,0.0,0.0,807
C_2306764,0.0,,0.0,0.0,0.0,1
C_2308083,0.0,0.8434782608695652,0.0,0.0,0.0,25
C_2308085,0.0,0.9585038527890836,0.0,0.0,0.0,42
C_2308086,0.0,0.978093671679198,0.0,0.0,0.0,46
C_2308087,0.0,,0.0,0.0,0.0,20
C_2308090,0.0,,0.0,0.0,0.0,8
C_2308092,54.0,0.7821710736570391,1.0,36.0,17.0,221
C_2308093,0.0,0.375,0.0,0.0,0.0,44
C_2308096,0.0,0.5413468553917993,0.0,0.0,0.0,152
C_2308097,0.0,0.7142857142857143,0.0,0.0,0.0,25
C_2308099,0.0,0.5,0.0,0.0,0.0,8
C_2308100,0.0,,0.0,0.0,0.0,51
C_2308101,0.0,0.8316861709718852,0.0,0.0,0.0,211
C_2308102,16.0,0.6077659776835512,0.0,11.0,5.0,2254
C_2308104,10.0,0.766708261707865,0.0,7.0,3.0,3730
C_2308105,0.0,,0.0,0.0,0.0,8
C_2308107,0.0,1.0,0.0,0.0,0.0,9
C_2308108,0.0,,0.0,0.0,0.0,12
C_2308111,0.0,,0.0,0.0,0.0,8
C_2308112,0.0,0.606060606060606,0.0,0.0,0.0,29
C_2308113,0.0,,0.0,0.0,0.0,6
C_2308303,1.0,0.5613526570048308,0.0,0.0,1.0,47
C_2310037,1.0,0.6083333333333333,0.0,0.0,1.0,23
C_2310930,3.0,,0.0,3.0,0.0,1237
C_2316335,0.0,0.765625,0.0,0.0,0.0,20
C_2316338,0.0,0.5035785342603525,0.0,0.0,0.0,61
C_2316339,0.0,0.6861904761904762,0.0,0.0,0.0,34
C_2316343,0.0,0.9323871689767584,0.0,0.0,0.0,523
C_2316344,0.0,0.7822026596225581,0.0,0.0,0.0,200
C_2316347,0.0,,0.0,0.0,0.0,8
C_2316349,0.0,1.0,0.0,0.0,0.0,7
C_2316351,0.0,,0.0,0.0,0.0,11
C_2316354,0.0,0.7873792270531402,0.0,0.0,0.0,60
C_2316355,0.0,0.6480537365495644,0.0,0.0,0.0,2460
C_2316356,1.0,0.8890587693053709,0.0,1.0,0.0,1254
C_2316358,0.0,0.92,0.0,0.0,0.0,24
C_2316360,0.0,,0.0,0.0,0.0,9
C_2316361,0.0,0.6,0.0,0.0,0.0,22
C_2316362,0.0,,0.0,0.0,0.0,4
C_2316363,1.0,,0.0,1.0,0.0,35
C_2316364,0.0,,0.0,0.0,0.0,10
C_2318799,0.0,,0.0,0.0,0.0,1
C_2320597,0.0,,0.0,0.0,0.0,40
C_2320819,22.0,0.7974040741611191,1.0,5.0,16.0,210
C_2320828,0.0,,0.0,0.0,0.0,979
C_2323401,2.0,0.717391304347826,0.0,1.0,1.0,111
C_2325495,0.0,,0.0,0.0,0.0,3
C_2328461,0.0,0.783203125,0.0,0.0,0.0,80
C_2328468,0.0,0.25,0.0,0.0,0.0,14
C_2328469,0.0,0.8077518037518037,0.0,0.0,0.0,18
C_2328470,0.0,0.6499999999999999,0.0,0.0,0.0,70
C_2328471,0.0,0.7562983763716526,0.0,0.0,0.0,266
C_2328473,0.0,0.4638888888888888,0.0,0.0,0.0,36
C_2328476,0.0,0.7011250858218822,0.0,0.0,0.0,75
C_2328478,0.0,,0.0,0.0,0.0,18
C_2328479,0.0,0.8066688444035953,0.0,0.0,0.0,115
C_2328482,0.0,0.7182664976357512,0.0,0.0,0.0,35
C_2328484,0.0,0.5829015813025992,0.0,0.0,0.0,162
C_2328485,0.0,0.9545454545454546,0.0,0.0,0.0,16
C_2328487,0.0,,0.0,0.0,0.0,5
C_2328489,0.0,,0.0,0.0,0.0,6
C_2328491,0.0,0.6246973365617434,0.0,0.0,0.0,10
C_2328493,0.0,0.0,0.0,0.0,0.0,8
C_2328494,0.0,,0.0,0.0,0.0,3
C_2328495,0.0,,0.0,0.0,0.0,17
C_2328496,0.0,0.6210526315789474,0.0,0.0,0.0,17
C_2328497,0.0,0.0,0.0,0.0,0.0,9
C_2328498,0.0,,0.0,0.0,0.0,2
C_2328500,0.0,,0.0,0.0,0.0,5
C_2328501,0.0,,0.0,0.0,0.0,4
C_2328503,0.0,0.75,0.0,0.0,0.0,19
C_2328505,0.0,,0.0,0.0,0.0,11
C_2328506,0.0,0.7170664830495073,0.0,0.0,0.0,91
C_2328507,0.0,0.5450259774712394,0.0,0.0,0.0,20
C_2328510,0.0,0.8935541193299946,0.0,0.0,0.0,474
C_2328512,0.0,,0.0,0.0,0.0,6
C_2328542,0.0,0.7061888838674553,0.0,0.0,0.0,131
C_2328543,0.0,0.6490162037037037,0.0,0.0,0.0,1684
C_2328546,0.0,,0.0,0.0,0.0,1
C_2328550,0.0,0.5606060606060606,0.0,0.0,0.0,71
C_2328551,0.0,0.9575589970501476,0.0,0.0,0.0,34
C_2328552,0.0,,0.0,0.0,0.0,1
C_2328553,0.0,,0.0,0.0,0.0,10
C_2328554,0.0,0.6591324200913242,0.0,0.0,0.0,99
C_2329163,0.0,,0.0,0.0,0.0,2
C_2329349,0.0,,0.0,0.0,0.0,1
C_2329521,0.0,0.3846153846153846,0.0,0.0,0.0,99
C_2332585,0.0,,0.0,0.0,0.0,204
C_2332739,0.0,0.8251232887521205,0.0,0.0,0.0,712
C_2332782,0.0,,0.0,0.0,0.0,3
C_2332807,0.0,,0.0,0.0,0.0,1
C_2332891,0.0,,0.0,0.0,0.0,1
C_2332898,0.0,,0.0,0.0,0.0,1
C_2332905,0.0,,0.0,0.0,0.0,1
C_2332956,0.0,,0.0,0.0,0.0,1
C_2333015,0.0,,0.0,0.0,0.0,1
C_2333018,0.0,,0.0,0.0,0.0,1
C_2333020,0.0,,0.0,0.0,0.0,1
C_2333021,0.0,,0.0,0.0,0.0,1
C_2333022,0.0,,0.0,0.0,0.0,1
C_2333028,0.0,,0.0,0.0,0.0,1
C_2333035,0.0,,0.0,0.0,0.0,1
C_2333040,0.0,,0.0,0.0,0.0,1
C_2333984,0.0,,0.0,0.0,0.0,4
C_2335436,0.0,,0.0,0.0,0.0,3
C_2335559,0.0,,0.0,0.0,0.0,3
C_2335601,0.0,,0.0,0.0,0.0,3
C_2335741,0.0,,0.0,0.0,0.0,1
C_2335746,0.0,0.799410089116796,0.0,0.0,0.0,93
C_2335747,0.0,0.824074074074074,0.0,0.0,0.0,1
C_2335749,0.0,0.7084821428571428,0.0,0.0,0.0,46
C_2335752,0.0,0.7619047619047619,0.0,0.0,0.0,40
C_2335754,0.0,,0.0,0.0,0.0,12
C_2335755,0.0,0.6068376068376068,0.0,0.0,0.0,16
C_2335756,0.0,0.9285714285714286,0.0,0.0,0.0,13
C_2335757,0.0,,0.0,0.0,0.0,6
C_2335758,0.0,,0.0,0.0,0.0,9
C_2335761,0.0,0.7332583346676265,0.0,0.0,0.0,595
C_2335763,0.0,0.6861126005976279,0.0,0.0,0.0,290
C_2335764,0.0,0.6398809523809524,0.0,0.0,0.0,116
C_2335767,0.0,,0.0,0.0,0.0,5
C_2335831,0.0,,0.0,0.0,0.0,15
C_2336296,0.0,0.8701756237472532,0.0,0.0,0.0,960
C_2336793,0.0,,0.0,0.0,0.0,1
C_2337866,0.0,,0.0,0.0,0.0,8
C_2337972,0.0,,0.0,0.0,0.0,1
C_2337981,0.0,,0.0,0.0,0.0,1
C_2337996,0.0,,0.0,0.0,0.0,1
C_2338005,0.0,,0.0,0.0,0.0,1
C_2338020,0.0,,0.0,0.0,0.0,1
C_2338031,0.0,,0.0,0.0,0.0,1
C_2338049,0.0,,0.0,0.0,0.0,1
C_2338059,0.0,,0.0,0.0,0.0,1
C_2338069,0.0,,0.0,0.0,0.0,1
C_2338076,0.0,,0.0,0.0,0.0,1
C_2338249,0.0,0.469047619047619,0.0,0.0,0.0,441
C_2338329,0.0,,0.0,0.0,0.0,8
C_2338353,0.0,0.8398979013045944,0.0,0.0,0.0,1015
C_2338360,0.0,0.6041666666666665,0.0,0.0,0.0,113
C_2338948,0.0,0.4166666666666667,0.0,0.0,0.0,11
C_2339621,0.0,0.8134502923976609,0.0,0.0,0.0,25
C_2339808,0.0,,0.0,0.0,0.0,35
C_2341099,0.0,,0.0,0.0,0.0,4
C_2341225,0.0,,0.0,0.0,0.0,1
C_2341259,0.0,,0.0,0.0,0.0,1
C_2341274,0.0,,0.0,0.0,0.0,1
C_2341305,0.0,,0.0,0.0,0.0,1
C_2341384,0.0,,0.0,0.0,0.0,5
C_2341406,0.0,,0.0,0.0,0.0,2
C_2342038,0.0,,0.0,0.0,0.0,2
C_2342039,0.0,,0.0,0.0,0.0,2
C_2342252,0.0,0.8043478260869565,0.0,0.0,0.0,1
C_2342491,0.0,0.5666666666666667,0.0,0.0,0.0,11
C_2342492,0.0,,0.0,0.0,0.0,1
C_2342494,0.0,0.4166666666666667,0.0,0.0,0.0,6
C_2342496,0.0,0.7338888888888888,0.0,0.0,0.0,50
C_2342497,0.0,,0.0,0.0,0.0,1
C_2342499,0.0,0.3660018673894714,0.0,0.0,0.0,95
C_2342500,0.0,0.9621212121212122,0.0,0.0,0.0,17
C_2342501,0.0,0.7142857142857143,0.0,0.0,0.0,1
C_2342502,0.0,0.3333333333333333,0.0,0.0,0.0,2
C_2342503,0.0,,0.0,0.0,0.0,18
C_2342504,0.0,,0.0,0.0,0.0,1
C_2342508,0.0,0.7333333333333333,0.0,0.0,0.0,49
C_2342510,0.0,,0.0,0.0,0.0,3
C_2342511,0.0,0.8,0.0,0.0,0.0,40
C_2342512,0.0,0.6376159301691217,0.0,0.0,0.0,1
C_2342515,0.0,1.0,0.0,0.0,0.0,1
C_2342518,0.0,0.8355244755244757,0.0,0.0,0.0,355
C_2342532,0.0,0.7361111111111112,0.0,0.0,0.0,103
C_2343056,0.0,0.635,0.0,0.0,0.0,90
C_2343067,0.0,,0.0,0.0,0.0,2
C_2343133,0.0,,0.0,0.0,0.0,2
C_2343522,0.0,,0.0,0.0,0.0,75
C_2344479,0.0,0.2892156862745098,0.0,0.0,0.0,3
C_584313,0.0,,0.0,0.0,0.0,3
C_584329,0.0,,0.0,0.0,0.0,6
C_584381,0.0,,0.0,0.0,0.0,5
C_597208,0.0,,0.0,0.0,0.0,10
C_597225,0.0,,0.0,0.0,0.0,8
C_597229,0.0,,0.0,0.0,0.0,6
C_597291,0.0,,0.0,0.0,0.0,4
C_597307,0.0,,0.0,0.0,0.0,2
C_597314,0.0,,0.0,0.0,0.0,50
C_597365,0.0,,0.0,0.0,0.0,2
C_597367,0.0,,0.0,0.0,0.0,3
C_608132,0.0,,0.0,0.0,0.0,2
C_629503,0.0,,0.0,0.0,0.0,48
C_629513,0.0,,0.0,0.0,0.0,1
C_629514,0.0,,0.0,0.0,0.0,8
C_629515,0.0,,0.0,0.0,0.0,2
C_629520,0.0,,0.0,0.0,0.0,2
C_629522,0.0,,0.0,0.0,0.0,2
C_629558,0.0,,0.0,0.0,0.0,48
C_629559,108.0,,33.0,30.0,45.0,67051
C_645178,0.0,,0.0,0.0,0.0,4
C_654397,0.0,,0.0,0.0,0.0,3
C_654435,0.0,,0.0,0.0,0.0,10
C_654504,0.0,,0.0,0.0,0.0,1
C_654505,0.0,,0.0,0.0,0.0,1
C_654506,0.0,,0.0,0.0,0.0,47
C_654551,0.0,,0.0,0.0,0.0,1
C_654554,0.0,,0.0,0.0,0.0,47
C_655850,0.0,0.0,0.0,0.0,0.0,47
C_655852,0.0,0.6666666666666666,0.0,0.0,0.0,48
C_670597,0.0,,0.0,0.0,0.0,1
C_674903,0.0,,0.0,0.0,0.0,48029
C_674910,0.0,,0.0,0.0,0.0,9927
C_674912,0.0,,0.0,0.0,0.0,3689
C_674914,0.0,,0.0,0.0,0.0,5106
C_674917,0.0,,0.0,0.0,0.0,1
C_674920,4119.0,0.847709846509884,57.0,212.0,3850.0,32466
C_674921,0.0,,0.0,0.0,0.0,1
C_674923,0.0,,0.0,0.0,0.0,2310
C_674924,0.0,,0.0,0.0,0.0,1442
C_674926,0.0,,0.0,0.0,0.0,1
C_674930,0.0,,0.0,0.0,0.0,1
C_674931,0.0,,0.0,0.0,0.0,2
C_674937,0.0,,0.0,0.0,0.0,3036
C_674938,0.0,,0.0,0.0,0.0,7867
C_674942,0.0,,0.0,0.0,0.0,1
C_674948,0.0,,0.0,0.0,0.0,1
C_674950,0.0,,0.0,0.0,0.0,4225
C_674953,0.0,,0.0,0.0,0.0,12547
C_674955,0.0,0.4693877551020407,0.0,0.0,0.0,822
C_674959,17.0,0.5322927728944312,3.0,3.0,11.0,3706
C_674962,0.0,,0.0,0.0,0.0,3974
C_674966,0.0,,0.0,0.0,0.0,2
C_674968,2.0,0.6119402985074627,0.0,0.0,2.0,5371
C_674971,213.0,0.7571938313333088,5.0,41.0,167.0,9309
C_676635,116.0,0.7936515970524652,2.0,16.0,98.0,17068
C_676637,0.0,,0.0,0.0,0.0,2
C_676641,0.0,,0.0,0.0,0.0,1
C_676642,669.0,0.8397027369793844,10.0,87.0,572.0,7423
C_676643,0.0,,0.0,0.0,0.0,39
C_676645,0.0,,0.0,0.0,0.0,1371
C_676646,7.0,0.7301619835472168,0.0,0.0,7.0,6099
C_676648,56.0,,15.0,20.0,21.0,4443
C_676649,0.0,,0.0,0.0,0.0,8461
C_676651,172.0,,16.0,92.0,64.0,17878
C_676653,0.0,,0.0,0.0,0.0,43
C_676654,0.0,,0.0,0.0,0.0,2
C_676656,2036.0,0.0,41.0,157.0,1838.0,21003
C_676657,0.0,,0.0,0.0,0.0,22
C_676658,0.0,,0.0,0.0,0.0,9012
C_676659,0.0,,0.0,0.0,0.0,6901
C_676660,0.0,0.7553191489361702,0.0,0.0,0.0,10
C_676661,1.0,,0.0,1.0,0.0,10349
C_676662,0.0,,0.0,0.0,0.0,12298
C_676663,0.0,,0.0,0.0,0.0,4811
C_676664,1.0,0.7833409015227197,0.0,0.0,1.0,11833
C_676665,0.0,,0.0,0.0,0.0,1
C_676670,0.0,,0.0,0.0,0.0,1
C_676671,0.0,,0.0,0.0,0.0,1
C_676673,0.0,,0.0,0.0,0.0,15529
C_676674,0.0,,0.0,0.0,0.0,2078
C_676676,64.0,0.6713648836054581,4.0,25.0,35.0,29700
C_676678,0.0,,0.0,0.0,0.0,1
C_676681,0.0,,0.0,0.0,0.0,2537
C_676682,0.0,,0.0,0.0,0.0,5010
C_676683,0.0,,0.0,0.0,0.0,34310
